customer_id,full_name,age,monthly_income,employment_years,credit_score,debt_to_income,region,customer_segment,risk_segment
4968,Eric Ramón Matos Corona,37,196.08,12,517,0.55,Durango,Economic,High Risk
4969,Anabel Elvia Jurado Guevara,40,,7,577,0.14,Guanajuato,Economic,High Risk
4970,Jaqueline Ruiz,41,258.46,17,579,0.33,Zacatecas,Economic,High Risk
4971,Virginia Batista,47,284.38,19,636,0.19,San Luis Potosí,Economic,High Risk
4972,Wilfrido Sevilla Leal,25,202.82,2,504,0.19,Campeche,Economic,High Risk
4973,Eric Sergio Peralta,53,172.48,34,660,0.29,Sinaloa,Economic,Medium Risk
4974,Sergio Muñoz,48,185.58,17,552,0.46,Chihuahua,Economic,High Risk
4975,Esther Sofía Montalvo,55,110.38,34,578,0.11,Hidalgo,Economic,High Risk
4976,Anel Dueñas Cruz,31,201.07,5,514,0.22,Durango,Economic,High Risk
4977,Gabriela Angulo,21,347.4,0,613,0.6,Oaxaca,Economic,High Risk
4978,Dr. Hugo Escalante,44,288.57,2,570,0.35,Aguascalientes,Economic,High Risk
4979,Dr. Aldo Cruz,49,281.1,20,630,0.42,Durango,Economic,High Risk
4980,Ing. Miriam Montaño,62,229.82,24,552,0.41,Tamaulipas,Economic,High Risk
4981,Dr. Humberto Granado,35,258.56,9,562,0.11,San Luis Potosí,Economic,High Risk
4982,José Leonardo Ulibarri Romero,34,306.49,7,656,0.1,San Luis Potosí,Economic,Medium Risk
4983,Dra. Florencia Coronado,24,350.12,0,534,0.43,Colima,Economic,High Risk
4984,Hugo Ordóñez Tovar,61,266.68,34,533,0.4,Tamaulipas,Economic,High Risk
4985,Luis Miguel Isaac Colunga,28,356.68,1,582,0.33,Puebla,Economic,High Risk
4986,Ing. Gloria Meléndez,32,323.1,7,597,0.2,Michoacán de Ocampo,Economic,High Risk
4987,Luz Sepúlveda Quintero,31,124.01,4,576,0.35,Chiapas,Economic,High Risk
4988,Manuel Arteaga Olivera,46,290.77,23,578,0.58,Durango,Economic,High Risk
4989,Salma Cisneros,31,541.05,6,646,0.4,Veracruz de Ignacio de la Llave,Economic,High Risk
4990,Sergio Ignacio Garrido Vásquez,52,245.65,15,540,0.32,Puebla,Economic,High Risk
4991,Nadia Isabela Roybal,55,223.01,0,630,0.3,Morelos,Economic,High Risk
4992,Víctor Jesús Piña,36,164.57,13,662,0.2,Distrito Federal,Economic,Medium Risk
4993,José Emilio Alarcón,31,187.03,7,521,0.12,Zacatecas,Economic,High Risk
4994,Wilfrido Pantoja,29,321.57,7,610,0.23,Puebla,Economic,High Risk
4995,Enrique Bahena Cervantes,28,138.96,1,610,0.2,Durango,Economic,High Risk
4996,Lic. Marcela Lozano,37,252.88,6,625,0.51,Baja California,Economic,High Risk
4997,Ing. Espartaco Villanueva,64,122.79,0,587,0.6,Baja California Sur,Economic,High Risk
4998,Sra. Asunción Bustamante,23,213.39,5,625,0.56,Veracruz de Ignacio de la Llave,Economic,High Risk
4999,María Luisa Cadena,28,195.68,1,674,0.47,San Luis Potosí,Economic,Medium Risk
5000,Ing. Ana María Perea,57,239.07,8,664,0.51,Zacatecas,Economic,Medium Risk
5001,Miguel Ángel Nieto Toro,22,103.48,1,587,0.24,Oaxaca,Economic,High Risk
5002,Renato Abelardo Toledo,43,261.06,14,665,0.57,Tabasco,Economic,Medium Risk
5003,Arcelia Leiva Loya,67,481.58,30,527,0.38,Puebla,Economic,High Risk
5004,José Carlos Mauro Sánchez,58,397.06,5,608,0.52,Tamaulipas,Economic,High Risk
5005,Adalberto de la Crúz Estévez,69,252.64,33,645,0.5,Sinaloa,Economic,High Risk
5006,Cristobal Carvajal Acevedo,37,190.2,5,552,0.12,Distrito Federal,Economic,High Risk
5007,Sra. Leticia Galarza,69,138.69,49,512,0.5,Jalisco,Economic,High Risk
5008,Carolina Gurule Ocasio,57,240.9,2,541,0.11,Hidalgo,Economic,High Risk
5009,Josefina Socorro Olivera,68,328.19,6,596,0.56,Sonora,Economic,High Risk
5010,Adalberto Reyna Monroy,44,299.92,17,679,0.13,San Luis Potosí,Economic,Medium Risk
5011,Natividad Andrea Granados,36,428.19,7,510,0.24,Distrito Federal,Economic,High Risk
5012,Elena Pedroza Prado,52,160.26,16,549,0.4,Colima,Economic,High Risk
5013,Sr. Daniel Ulloa,38,93.9,10,514,0.51,San Luis Potosí,Economic,High Risk
5014,Guillermo Maya,41,,14,518,0.43,México,Economic,High Risk
5015,Felipe Padilla Crespo,69,180.29,40,569,0.6,Jalisco,Economic,High Risk
5016,Natalia Blanca Lozano Barrera,67,400.19,11,558,0.21,Nayarit,Economic,High Risk
5017,Jonás Rodolfo Robles,39,,14,528,0.13,Querétaro,Economic,High Risk
5018,Miguel Esteban Roldán Arteaga,60,190.57,22,659,0.36,Guanajuato,Economic,Medium Risk
5019,Miriam Zoé Centeno Valdés,21,155.66,0,510,0.49,Veracruz de Ignacio de la Llave,Economic,High Risk
5020,Antonia Anguiano,57,389.9,16,530,0.26,Nuevo León,Economic,High Risk
5021,Graciela Lourdes Lucero,34,183.63,0,567,0.38,Coahuila de Zaragoza,Economic,High Risk
5022,José Manuél Barrientos,61,204.39,1,643,0.55,San Luis Potosí,Economic,High Risk
5023,Teresa Paulina Zayas,51,171.82,19,511,0.36,Veracruz de Ignacio de la Llave,Economic,High Risk
5024,Carmen Pedraza Esquivel,70,186.99,13,569,0.58,Michoacán de Ocampo,Economic,High Risk
5025,Sonia Rico,68,162.92,29,657,0.53,Distrito Federal,Economic,Medium Risk
5026,Jacinto Verduzco,66,163.23,37,677,0.26,México,Economic,Medium Risk
5027,Srita. Marisela Carranza,52,156.37,31,576,0.13,Sinaloa,Economic,High Risk
5028,Wendolin Mayorga,67,204.96,34,521,0.18,Coahuila de Zaragoza,Economic,High Risk
5029,Conchita Collazo,60,250.9,2,618,0.26,Puebla,Economic,High Risk
5030,Carlos Alba Heredia,40,94.87,14,541,0.14,Aguascalientes,Economic,High Risk
5031,Rocío Abreu Barrios,61,657.48,19,557,0.45,Baja California Sur,Economic,High Risk
5032,Conchita Rodarte,32,291.38,9,660,0.33,Campeche,Economic,Medium Risk
5033,Rebeca Hermelinda Pacheco,26,365.08,2,562,0.37,Baja California,Economic,High Risk
5034,Judith Noelia Colón Benítez,66,207.88,31,538,0.29,San Luis Potosí,Economic,High Risk
5035,Bruno Paredes Peralta,25,326.0,2,615,0.28,San Luis Potosí,Economic,High Risk
5036,Indira Rosario Arellano,70,264.3,20,506,0.14,Jalisco,Economic,High Risk
5037,Sr. Ignacio Santillán,52,240.51,22,524,0.14,Michoacán de Ocampo,Economic,High Risk
5038,Abraham Villalpando Santacruz,41,171.34,2,531,0.4,Querétaro,Economic,High Risk
5039,Arturo Julio César Arroyo,64,255.42,20,597,0.19,Colima,Economic,High Risk
5040,Ana Ariadna Echeverría Bañuelos,39,154.77,15,679,0.32,Morelos,Economic,Medium Risk
5041,Mario Mora,64,275.52,3,675,0.59,Guerrero,Economic,Medium Risk
5042,Gonzalo Cervántez Carbajal,61,220.77,28,663,0.47,Campeche,Economic,Medium Risk
5043,Martín Guardado,69,148.47,29,560,0.44,Guanajuato,Economic,High Risk
5044,Clara Caraballo,26,302.61,2,592,0.18,Oaxaca,Economic,High Risk
5045,María Eugenia Alma Meza,70,290.01,35,624,0.37,Tlaxcala,Economic,High Risk
5046,Horacio Jesús Benítez,36,204.05,13,518,0.56,Guerrero,Economic,High Risk
5047,Ing. Ana Garrido,52,190.53,11,655,0.36,Baja California Sur,Economic,Medium Risk
5048,Antonio Rojo Rendón,40,292.29,7,568,0.2,Baja California Sur,Economic,High Risk
5049,Blanca Hermelinda Holguín de la Rosa,45,115.65,4,666,0.28,Puebla,Economic,Medium Risk
5050,Guillermo Jerónimo Rosales,52,617.79,4,535,0.54,Nuevo León,Economic,High Risk
5051,Rosario Heredia,47,156.18,3,680,0.56,Morelos,Economic,Medium Risk
5052,Bruno Víctor Bañuelos Espinoza,63,133.55,37,639,0.22,Morelos,Economic,High Risk
5053,Patricio Uriel Noriega,50,163.37,24,556,0.4,México,Economic,High Risk
5054,Barbara Georgina Almaraz Salcedo,70,238.42,2,559,0.56,Tamaulipas,Economic,High Risk
5055,Cristal Sandra Chávez Segovia,35,235.2,6,639,0.11,Tabasco,Economic,High Risk
5056,Wendolin Lourdes Quiñones Padilla,22,326.93,0,593,0.32,Aguascalientes,Economic,High Risk
5057,Dr. Raúl Cepeda,30,163.47,0,551,0.19,Aguascalientes,Economic,High Risk
5058,Lic. Débora Bonilla,55,204.62,10,546,0.57,Veracruz de Ignacio de la Llave,Economic,High Risk
5059,Dra. Jaqueline Perales,54,167.67,9,580,0.2,Hidalgo,Economic,High Risk
5060,Francisca Casanova,43,253.64,5,673,0.47,Guerrero,Economic,Medium Risk
5061,María José del Río Cardenas,22,239.0,0,564,0.59,Yucatán,Economic,High Risk
5062,Pedro Enrique Irizarry de la Torre,47,307.22,3,584,0.23,Michoacán de Ocampo,Economic,High Risk
5063,Bianca Escamilla,40,266.22,3,535,0.59,Distrito Federal,Economic,High Risk
5064,Ing. Alfredo Tamez,57,134.6,5,562,0.16,Baja California,Economic,High Risk
5065,Dr. Vicente Santillán,30,402.1,1,652,0.42,Aguascalientes,Economic,Medium Risk
5066,Hermelinda Amelia Bravo Loya,56,413.14,12,506,0.39,Nayarit,Economic,High Risk
5067,Miriam Mateo,54,247.64,6,601,0.54,Coahuila de Zaragoza,Economic,High Risk
5068,Jerónimo Eduardo Quintero,30,319.83,8,591,0.58,Querétaro,Economic,High Risk
5069,Marcela Isabel Romero,45,264.83,14,572,0.37,Chihuahua,Economic,High Risk
5070,Irene Esther Solorio Cardenas,50,222.33,4,512,0.5,Oaxaca,Economic,High Risk
5071,Rodolfo Amador Frías,40,181.4,10,636,0.27,Tamaulipas,Economic,High Risk
5072,Leticia Norma Mondragón,36,219.08,14,584,0.14,Durango,Economic,High Risk
5073,Jacinto Marrero,67,190.0,32,632,0.34,Nuevo León,Economic,High Risk
5074,Nelly María José Gallegos Casanova,50,122.4,14,602,0.14,Colima,Economic,High Risk
5075,Estela Julia Jaime,46,469.43,11,649,0.43,Durango,Economic,High Risk
5076,Modesto Flavio Aranda Bustos,47,217.74,13,518,0.1,Zacatecas,Economic,High Risk
5077,Hernán Porfirio Carreón,53,153.98,5,633,0.55,Sonora,Economic,High Risk
5078,Ignacio Escamilla Hernandes,25,341.89,0,547,0.41,Distrito Federal,Economic,High Risk
5079,Marco Antonio del Río,62,313.41,11,560,0.57,Puebla,Economic,High Risk
5080,Felipe Mayorga,42,,3,504,0.54,Jalisco,Economic,High Risk
5081,Dr. Rolando Serrano,52,261.26,15,545,0.18,Tamaulipas,Economic,High Risk
5082,Gerónimo Óscar Padilla Aguirre,64,305.18,24,634,0.41,Colima,Economic,High Risk
5083,Arcelia Karla Núñez,57,174.06,27,523,0.55,Michoacán de Ocampo,Economic,High Risk
5084,Wilfrido Jonás Galarza Pedraza,48,213.24,7,543,0.44,Sinaloa,Economic,High Risk
5085,Cristobal Fidel Gallegos Valles,31,184.36,5,583,0.13,Sinaloa,Economic,High Risk
5086,Dr. Armando Santacruz,46,141.2,6,545,0.35,Hidalgo,Economic,High Risk
5087,José Carlos Horacio Soria Vigil,68,325.75,29,622,0.57,Tabasco,Economic,High Risk
5088,Noelia Angélica Garrido,49,339.24,0,611,0.32,San Luis Potosí,Economic,High Risk
5089,Catalina Micaela Corrales Villareal,43,278.91,22,548,0.5,Jalisco,Economic,High Risk
5090,Ana Georgina Velásquez Vigil,41,171.79,0,519,0.53,Michoacán de Ocampo,Economic,High Risk
5091,Santiago Ledesma Barela,50,237.72,18,519,0.35,Oaxaca,Economic,High Risk
5092,Sr. José Castellanos,65,272.91,8,636,0.59,Nayarit,Economic,High Risk
5093,Gregorio Leonel Villareal Puente,30,252.6,9,627,0.52,México,Economic,High Risk
5094,Clara Socorro Caldera,41,232.84,9,541,0.24,Chihuahua,Economic,High Risk
5095,Diego Ramiro Bustos,39,163.08,4,546,0.55,Chihuahua,Economic,High Risk
5096,Leonel Ureña,40,339.27,0,555,0.14,Nuevo León,Economic,High Risk
5097,Jorge Luis Duarte,60,,24,591,0.11,Michoacán de Ocampo,Economic,High Risk
5098,Bernabé Cornejo,58,260.28,19,556,0.58,Guerrero,Economic,High Risk
5099,Ofelia Paulina Medina Barraza,22,286.36,4,670,0.53,Tlaxcala,Economic,Medium Risk
5100,Lic. Gabriela Cortez,64,,37,652,0.23,Zacatecas,Economic,Medium Risk
5101,Gerónimo Ruiz,23,332.91,0,562,0.33,Nuevo León,Economic,High Risk
5102,Sergio Joaquín Montenegro,58,285.52,10,513,0.43,Distrito Federal,Economic,High Risk
5103,Susana Carmen Guevara,47,230.19,14,564,0.48,Colima,Economic,High Risk
5104,Úrsula Dalia Paredes,67,199.44,31,585,0.47,Nayarit,Economic,High Risk
5105,Lorenzo Jaime Hernandes Archuleta,61,71.42,21,504,0.19,Jalisco,Economic,High Risk
5106,Srita. Soledad Gamez,61,220.63,3,636,0.48,Jalisco,Economic,High Risk
5107,Gabino Villalpando Aponte,23,262.04,3,541,0.18,Yucatán,Economic,High Risk
5108,Esmeralda Flores Garay,43,528.11,0,587,0.15,Durango,Economic,High Risk
5109,Inés Lucía Griego,35,308.75,8,559,0.41,Sonora,Economic,High Risk
5110,Ramón Alfonso Valdivia Verduzco,56,197.5,19,636,0.4,Aguascalientes,Economic,High Risk
5111,Dr. Jerónimo Ulloa,53,432.44,27,591,0.5,Coahuila de Zaragoza,Economic,High Risk
5112,Guadalupe Yáñez Domínguez,63,237.15,43,644,0.26,Quintana Roo,Economic,High Risk
5113,Lic. Mitzy Sandoval,53,263.56,29,648,0.56,Tabasco,Economic,High Risk
5114,Israel Ramiro Tamayo,50,239.62,20,612,0.23,Chihuahua,Economic,High Risk
5115,Rosa Juana Peres,51,219.95,4,514,0.42,Veracruz de Ignacio de la Llave,Economic,High Risk
5116,Araceli Alejandra Laureano Páez,42,163.37,19,622,0.5,Guerrero,Economic,High Risk
5117,Miguel Ángel Holguín,39,397.46,10,545,0.48,Jalisco,Economic,High Risk
5118,José Emilio Arellano Zavala,53,425.38,21,557,0.46,Nuevo León,Economic,High Risk
5119,Sr. Felix del Río,22,194.16,0,533,0.48,Colima,Economic,High Risk
5120,Alfonso Muro Madrigal,43,279.08,15,571,0.28,Quintana Roo,Economic,High Risk
5121,Luz Reina Arredondo,46,440.18,11,535,0.31,Colima,Economic,High Risk
5122,Dra. Verónica Alva,33,177.07,0,641,0.13,Morelos,Economic,High Risk
5123,Dra. Gabriela Alcántar,50,247.91,30,528,0.46,Oaxaca,Economic,High Risk
5124,Dalia Salinas,29,218.81,4,640,0.52,Quintana Roo,Economic,High Risk
5125,Ing. Genaro Correa,56,165.25,19,636,0.43,Durango,Economic,High Risk
5126,Srita. Natalia Villegas,53,324.63,30,605,0.52,Tlaxcala,Economic,High Risk
5127,Adriana Sara Nevárez,68,157.64,11,679,0.54,Yucatán,Economic,Medium Risk
5128,Bruno Riojas,36,306.44,9,577,0.38,México,Economic,High Risk
5129,Zoé Natividad Pacheco,37,300.54,17,614,0.11,Sinaloa,Economic,High Risk
5130,Rafaél Renato Farías Regalado,60,91.31,15,652,0.52,Quintana Roo,Economic,Medium Risk
5131,Eloisa Torres Arriaga,68,148.48,24,645,0.51,Chihuahua,Economic,High Risk
5132,Teodoro Carranza Zelaya,48,125.44,2,629,0.32,Coahuila de Zaragoza,Economic,High Risk
5133,Araceli Almanza,37,226.79,7,586,0.55,Zacatecas,Economic,High Risk
5134,Wilfrido Bravo Oquendo,35,173.3,8,500,0.44,Campeche,Economic,High Risk
5135,Leonor Vera Sauceda,50,291.51,2,567,0.36,Chihuahua,Economic,High Risk
5136,Francisco Juan Razo,48,352.52,4,574,0.3,Guerrero,Economic,High Risk
5137,José Emilio Bruno Arredondo Alemán,60,382.68,17,506,0.57,Baja California,Economic,High Risk
5138,Dr. Lucas Sandoval,36,295.72,5,541,0.14,Baja California Sur,Economic,High Risk
5139,Jonás Abreu,53,111.37,20,557,0.2,Baja California,Economic,High Risk
5140,Maximiliano Amaya,32,122.7,10,548,0.57,Sonora,Economic,High Risk
5141,Genaro Dávila Véliz,29,392.0,0,666,0.36,Nuevo León,Economic,Medium Risk
5142,Abelardo Francisco Barela,22,249.9,0,589,0.22,Durango,Economic,High Risk
5143,Federico Juan Rascón Véliz,29,154.7,0,521,0.36,Tlaxcala,Economic,High Risk
5144,Liliana Salcido de la Crúz,34,182.4,4,588,0.23,Guerrero,Economic,High Risk
5145,Isabela Citlali Valladares,56,340.62,30,539,0.41,Nayarit,Economic,High Risk
5146,Martín Mauricio Palomo Arriaga,48,214.74,24,585,0.25,Tlaxcala,Economic,High Risk
5147,Bernardo Ernesto Salas Orozco,61,135.41,31,651,0.15,Jalisco,Economic,Medium Risk
5148,Camila Navarro Amaya,35,120.91,1,645,0.36,Zacatecas,Economic,High Risk
5149,María del Carmen María Elena Ramos,54,113.67,22,538,0.32,Guerrero,Economic,High Risk
5150,Lic. Nicolás Urrutia,67,319.38,12,655,0.21,Distrito Federal,Economic,Medium Risk
5151,Hilda Gallardo,61,119.52,35,536,0.13,Coahuila de Zaragoza,Economic,High Risk
5152,Virginia Jaqueline Correa Trujillo,49,147.03,15,517,0.4,Sonora,Economic,High Risk
5153,Marisela María Eugenia Díaz,69,197.44,44,508,0.22,Quintana Roo,Economic,High Risk
5154,Dr. Cristian Ortiz,22,,0,538,0.44,Tamaulipas,Economic,High Risk
5155,Manuel Gonzalo Villagómez Salcedo,38,153.78,2,617,0.43,Sonora,Economic,High Risk
5156,Ing. Oswaldo Maya,57,169.27,12,551,0.52,Baja California,Economic,High Risk
5157,Francisca Barajas,51,204.88,1,508,0.33,Tabasco,Economic,High Risk
5158,Helena Beatriz Santana Segura,68,333.64,7,509,0.37,Guanajuato,Economic,High Risk
5159,Diego Maximiliano Baeza Vanegas,70,226.11,15,630,0.17,Hidalgo,Economic,High Risk
5160,Sr. Genaro Gallegos,21,551.99,0,600,0.13,Nuevo León,Economic,High Risk
5161,Liliana Cardona,22,142.72,2,588,0.35,Baja California Sur,Economic,High Risk
5162,Pablo Ángel de la Crúz Cepeda,67,142.27,18,530,0.58,Quintana Roo,Economic,High Risk
5163,Elena Arroyo Escamilla,36,112.03,12,658,0.12,Sinaloa,Economic,Medium Risk
5164,Mario de la O Nieves,50,209.6,20,506,0.36,Chiapas,Economic,High Risk
5165,Isaac Cervantes,45,215.91,19,549,0.14,Tabasco,Economic,High Risk
5166,Cristian Garrido Lomeli,70,309.0,22,522,0.29,Sinaloa,Economic,High Risk
5167,Lic. Hernán Salinas,66,320.12,17,571,0.54,Yucatán,Economic,High Risk
5168,Miguel Ángel Mata Valdés,56,437.66,32,594,0.16,Hidalgo,Economic,High Risk
5169,Patricia Salcedo,26,213.08,2,667,0.41,Michoacán de Ocampo,Economic,Medium Risk
5170,José Luis Limón Madera,59,246.44,3,530,0.21,Tabasco,Economic,High Risk
5171,Tomás Jos Ramírez,45,120.2,11,638,0.19,Sinaloa,Economic,High Risk
5172,Germán Ruelas Calvillo,49,282.06,6,585,0.26,Puebla,Economic,High Risk
5173,Guillermina Jaqueline Chavarría,22,359.12,0,538,0.28,Coahuila de Zaragoza,Economic,High Risk
5174,Cristian Orellana,60,204.63,0,526,0.45,Coahuila de Zaragoza,Economic,High Risk
5175,René Lorenzo Quiñónez,46,279.96,1,550,0.42,Michoacán de Ocampo,Economic,High Risk
5176,Pascual Mateo Mesa,63,247.22,1,563,0.34,Nuevo León,Economic,High Risk
5177,Wendolin de la Crúz,30,128.49,3,651,0.21,Yucatán,Economic,Medium Risk
5178,Úrsula Esparta Quiroz Sarabia,49,249.77,21,635,0.19,Campeche,Economic,High Risk
5179,Leticia Wendolin Cabrera Gamez,36,160.7,15,603,0.56,Tlaxcala,Economic,High Risk
5180,Ing. Lilia Cepeda,43,312.9,12,666,0.32,México,Economic,Medium Risk
5181,Paola Lomeli,51,301.53,22,542,0.25,Campeche,Economic,High Risk
5182,Débora Ponce Cervantes,45,196.44,13,622,0.28,Tamaulipas,Economic,High Risk
5183,Alejandra Aguilera,28,169.78,2,512,0.59,Michoacán de Ocampo,Economic,High Risk
5184,Soledad Rosado Mota,37,225.83,12,653,0.51,Jalisco,Economic,Medium Risk
5185,Gerardo Quintanilla Pizarro,45,111.26,15,521,0.26,Guerrero,Economic,High Risk
5186,Ing. Clara Alfaro,34,188.8,13,601,0.53,Quintana Roo,Economic,High Risk
5187,Berta Amanda Lovato,65,166.66,42,521,0.49,Querétaro,Economic,High Risk
5188,Ing. Nicolás Batista,55,222.57,6,565,0.41,Coahuila de Zaragoza,Economic,High Risk
5189,Eduardo Coronado Ferrer,22,161.23,0,547,0.58,Guanajuato,Economic,High Risk
5190,Óliver Alfredo Guevara,68,491.13,37,526,0.31,Sinaloa,Economic,High Risk
5191,Ing. Espartaco Valle,61,212.11,32,524,0.22,Sonora,Economic,High Risk
5192,José Oswaldo Ojeda,64,349.2,40,505,0.51,Yucatán,Economic,High Risk
5193,Adán de la O,26,162.86,1,608,0.33,Tamaulipas,Economic,High Risk
5194,Rocío Sandoval Zambrano,28,317.37,4,632,0.39,Querétaro,Economic,High Risk
5195,Aldonza Menéndez Vaca,65,180.74,8,537,0.39,Quintana Roo,Economic,High Risk
5196,Abigail Henríquez,37,428.9,10,637,0.41,San Luis Potosí,Economic,High Risk
5197,Alicia Berta Amaya,49,189.44,21,502,0.22,Querétaro,Economic,High Risk
5198,Cornelio Camacho Zapata,36,376.46,9,589,0.26,Guerrero,Economic,High Risk
5199,Sr. Eric Barragán,39,215.83,12,651,0.42,Guerrero,Economic,Medium Risk
5200,Eloy José Emilio Elizondo Olivárez,49,,17,626,0.52,Nayarit,Economic,High Risk
5201,Modesto Balderas Yáñez,57,112.06,20,517,0.22,Colima,Economic,High Risk
5202,Tomás Timoteo Saucedo Cadena,33,190.55,7,565,0.12,Morelos,Economic,High Risk
5203,Marcela Leticia Gómez Quiñones,54,107.22,27,618,0.3,Zacatecas,Economic,High Risk
5204,Ricardo Mateo Gamboa,38,312.39,13,673,0.47,Tlaxcala,Economic,Medium Risk
5205,Miguel Ángel Claudio Menchaca,63,291.99,6,600,0.57,Guanajuato,Economic,High Risk
5206,Eloisa Lourdes Luna Serrato,62,452.91,22,553,0.21,Baja California,Economic,High Risk
5207,Felipe Rendón,50,237.3,7,578,0.1,Baja California Sur,Economic,High Risk
5208,Barbara Henríquez Alba,36,288.77,2,522,0.44,Yucatán,Economic,High Risk
5209,Ing. Uriel Farías,40,166.7,22,553,0.24,Campeche,Economic,High Risk
5210,Bianca Martínez,29,347.68,3,538,0.43,Sinaloa,Economic,High Risk
5211,Abigail Amelia Magaña Negrón,43,220.42,19,578,0.34,San Luis Potosí,Economic,High Risk
5212,Sra. Esparta Espinoza,51,344.55,21,645,0.3,Coahuila de Zaragoza,Economic,High Risk
5213,Lic. Iván Zepeda,65,136.35,40,554,0.29,Morelos,Economic,High Risk
5214,Jacinto Medrano,43,196.33,21,611,0.29,Tamaulipas,Economic,High Risk
5215,Humberto Avilés,58,166.47,8,546,0.33,Baja California Sur,Economic,High Risk
5216,Renato Maximiliano Iglesias,45,97.41,5,668,0.38,Tabasco,Economic,Medium Risk
5217,Silvano Vélez,63,194.83,31,587,0.39,Campeche,Economic,High Risk
5218,Dra. Minerva Garica,62,283.52,21,557,0.23,Sonora,Economic,High Risk
5219,Sr. Claudio Espinal,56,231.04,24,568,0.49,Tlaxcala,Economic,High Risk
5220,Gonzalo Arenas Fierro,34,160.24,0,532,0.36,Tamaulipas,Economic,High Risk
5221,Caridad Francisca Godínez Madrigal,38,172.45,0,637,0.43,Tamaulipas,Economic,High Risk
5222,Amelia Pamela Tamayo,65,284.4,41,562,0.3,Oaxaca,Economic,High Risk
5223,Ing. Francisco Abrego,36,101.18,1,610,0.45,Guanajuato,Economic,High Risk
5224,Alfredo Collazo,46,226.28,22,590,0.51,Campeche,Economic,High Risk
5225,Sra. Anabel Olmos,57,267.96,6,652,0.33,Quintana Roo,Economic,Medium Risk
5226,Juan Adán Bonilla,68,184.76,48,543,0.57,Jalisco,Economic,High Risk
5227,Trinidad Vera Alcaraz,27,471.89,7,666,0.38,Oaxaca,Economic,Medium Risk
5228,Nicolás Samuel Alcántar,60,237.11,17,629,0.34,Aguascalientes,Economic,High Risk
5229,Teodoro Valdivia,53,341.15,16,508,0.58,Michoacán de Ocampo,Economic,High Risk
